Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,Monarch Mountain - Tesla,23715 W Highway 50,,Monarch,CO,81227,,719-530-5000  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.507681,-106.325911,2017-04-06,81970,2018-02-06 21:00:03 UTC,P,,,2017-03-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Monarch Casino Black Hawk - Tesla,488 Main St,,Black Hawk,CO,80422,,303-582-1000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,10,,,Tesla Destination,https://www.tesla.com/destination-charging,,39.798448,-105.4835178,2017-04-06,81971,2018-02-06 21:00:03 UTC,P,,,2017-03-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Grand Vista Hotel - Tesla,2790 Crossroads Blvd,,Grand Junction,CO,81506,,970-241-8411  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.11517,-108.535561,2017-04-06,81972,2018-03-06 00:34:16 UTC,P,,,2017-03-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,DCC,1810 Northgate Blvd,ASD20 #1; -,Colorado Springs,CO,80921,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.0290702,-104.7949474,2018-11-29,82069,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,High Noon Solar,569 S Westgate Dr,,Grand Junction,CO,81505,,970-241-0209,E,,Public,24 hours daily,,,,,,1,,,,,GPS,39.087325,-108.586885,2017-06-02,82164,2018-10-11 15:37:15 UTC,P,,,2016-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Pueblo County Courthouse,215 W 10th St,Located on the corner of 10th and Main,Pueblo,CO,81003,,719-583-6000,E,,Public,24 hours daily,,,,,,2,,,,,200-9,38.276693,-104.609459,2018-11-08,82165,2018-11-08 16:06:54 UTC,LG,,,2014-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,In-Situ,221 E Lincoln Ave,,Fort Collins,CO,80524,,970-498-1500,E,,Public,7am-6pm M-F for emergency use only; available after hours and weekends,,,,,,2,,,,,200-9,40.58808,-105.066259,2018-11-08,82169,2018-11-08 16:06:54 UTC,LG,,,2017-04-01,,,,,J1772,US,,,,Public,,public,,
ELEC,STATION 1,155-199 S Harrison Ave,FORT LUPTON REC; Station is located on west parking lot,Fort Lupton,CO,80621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0790838,-104.8069767,2018-11-29,82197,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ANSCHUTZ CAMPUS,E 17th Pl,EAST LOT 1; West side of lot,Aurora,CO,80045,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7441429,-104.8340906,2018-11-29,82409,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Centura Health - Golden Neighborhood Health Center,750 Warner Dr,,Golden,CO,80401,,303-925-4340,E,,Public,24 hours daily; for guest and patient use only,,,,,,2,,,,,200-9,39.729753,-105.21053,2017-05-04,82464,2018-11-27 19:33:43 UTC,P,,,2015-07-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Holiday Inn Express,17140 W Colfax Ave,,Golden,CO,80401,,303-278-2388,E,,Public,24 hours daily; for guest use only,,,,,,4,,,,,200-9,39.722082,-105.192637,2018-11-08,82465,2018-11-08 16:06:54 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,
ELEC,King Chevrolet Buick GMC,1415 Vista View Dr,,Longmont,CO,80504,,,E,,Private,Service center use only,,,,,,1,,,,,200-9,40.159751,-105.034583,2018-11-08,82466,2018-11-08 16:06:54 UTC,P,,,2013-03-01,,,,,J1772,US,,,,Privé,,private,,
ELEC,PARKING GARAGE,1555 Blake St,SUGARCUBE P1,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7504334,-104.9998045,2018-11-29,82488,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BC PUBLIC,Fairground Access West,FAIRGROUNDS 1; On northeast side of Exhibits Building,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1559822,-105.1288635,2018-11-29,82524,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PHCGJTSKY,2793 Skyline Court,"PHCGJTSKY1
PHCGJTSKY2
PHCGJTSKY3",Grand Junction,CO,81506,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.112335,-108.535194,2018-11-29,82678,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CHARGEPOINT#1,22470 E. 6th Parkway,"EAST DC FAST; SW Corner of building
WEST DC FAST; SW corner of building",Aurora,CO,80018,,888-758-4389,E,,Public,24 hours daily,,,,,,,4,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.718786,-104.725151,2018-11-29,82736,2018-11-29 10:05:14 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Montrose Memorial Hospital,800 S 3rd St,,Montrose,CO,81401,,970-249-2211,E,,Public,24 hours daily,,,,,,1,,,,,200-9,38.480552,-107.868718,2018-11-08,82771,2018-11-08 16:06:54 UTC,P,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,
ELEC,Gunbarrel Center,5340 Gunbarrel Center Court,Two stations are located on the west side of BLDG 14 and one station is located west of BLDG 4,Boulder,CO,80301,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,3,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.0716883,-105.1988929,2018-11-29,85384,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,PUB SAFETY CTR,6995 Grove St.,"WSPG NO UPPER; North Upper Level
WSPG SO LWR; South West corner of lower level near elevator.
WSPG SO UPPER; South West Corner of 2nd floor near elevator",Westminster,CO,80030,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.8225,-105.02773,2018-11-29,85437,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUB SAFETY CTR,6995Grove St.,WSPG NO LOWER; South West corner of lower level near elevator,Westminster,CO,80030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.8234612,-105.0282438,2018-11-29,85438,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,2005 Spruce St,WHITTIER ELEM1; Staff only parking during school hours. South parking lot.,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0215454,-105.2696873,2018-11-29,85441,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Montrose Community Rec. Center,16350 Woodgate Road,These stations are free courtesy of the Montrose Community Rec Center. They are located behind the building. Feel free to use the facility while your car is charging.,Montrose,CO,81401,,800-663-5633,E,,Public,MO: 05:00am-12:00am; TU: 05:00am-12:00am; WE: 05:00am-12:00am; TH: 05:00am-12:00am; FR: 05:00am-12:00am; SA: 05:00am-12:00am; SU: 05:00am-12:00am,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,38.449131,-107.860518,2018-11-29,85481,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF ASPEN,501 S Galena St,GALENA ST DCFC,Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.187277,-106.8191854,2018-11-29,85489,2018-11-29 10:05:14 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,1401 Lawrence,1401 Lawrence Street,,Denver,CO,80202,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,10,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.7471237,-104.9989392,2018-11-29,85547,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,PUB SAFETY CTR,5301 W 88th Ave,"1ST STATION GW; 1st floor
1ST STATION NGW; 1st floor
2ND STATION GW; 2nd floor
2ND STATION NGW; 2nd floor",Westminster,CO,80031,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.858898,-105.058479,2018-11-29,85604,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TOWN OF WINDSOR,250 11th St,WINDSOR CRC; Located along East side of building,Windsor,CO,80550,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.4828198,-104.9182938,2018-11-29,85607,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Eagle River Water & Sanitation District,870 Beaver Creek Blvd,,Avon,CO,81620,,,E,,Private,For fleet vehicle use only,,,,,,1,,,,,GPS,39.637812,-106.534988,2018-11-08,85626,2018-11-08 16:06:54 UTC,LG,,,2017-06-06,,,,,J1772,US,,,,Privé,,private,,
ELEC,Eagle River Water & Sanitation District,846 Forest Rd,,Vail,CO,81657,,,E,,Private,For fleet vehicle use only,,,,,,2,,,,,200-9,39.641089,-106.394388,2018-11-08,85627,2018-11-08 16:06:54 UTC,LG,,,2017-05-16,,,,,J1772,US,,,,Privé,,private,,
ELEC,ADCO1,S Adams County Pkwy,ADAMS CO GOV 2; Near front entrance ,Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9228729,-104.8129096,2018-11-29,85644,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BOULDER,7315 Red Deer Dr,ANNEX ST1,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.023938,-105.1826407,2018-11-29,85710,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ASPEN,50 Moore Dr,"CHARGER #1; -
CHARGER #2",Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.188264,-106.848715,2018-11-29,85713,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Edwards Freedom Park,300 Miller Ranch Rd,,Eagle,CO,81631,,970-766-5555  970-328-8766,E,,Public,24 hours daily,,,,,,2,,,,,GPS,39.645781,-106.586701,2018-11-08,85748,2018-11-08 16:06:54 UTC,LG,,,2017-08-01,,,,,J1772,US,,,,Public,,public,,
ELEC,ADCO1,332 N 19th Ave,"ADAMS CO GOV 3; Near front entrance
ADAMS CO GOV 4; In back of Building ",Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.993782,-104.799135,2018-11-29,85754,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LOCHBUIE,703 Co Rd 37,TOWN HALL; -,Brighton,CO,80603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.01074,-104.7168233,2018-11-29,85755,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Broadcom,4380 Ziegler Rd,,Fort Collins,CO,80525,,,E,,Private,,,,,,,2,,,,,200-9,40.526517,-105.017035,2018-11-08,85785,2018-11-08 16:06:54 UTC,P,,,2017-06-27,,,,,J1772,US,,,,Privé,,private,,
ELEC,LPEA PARKING,1-29 Stewart St,"STATION 01
STATION 02",Durango,CO,81303,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.244574,-107.8736,2018-11-29,85789,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TOWN OF WINDSOR,922 CR 15,WINDSOR PUB WKS; -,Windsor,CO,80550,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.495727,-104.927324,2018-11-29,85801,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"SITUS Enterprises, LLC",435 West Hampden Avenue,,Englewood,CO,80110,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.653301,-104.9930135,2018-11-29,85804,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Panorama,9151 East Panorama Circle,,Centennial,CO,80112,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,6,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.57934,-104.8831961,2018-11-29,85805,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,PARKING SYSTEM,130 S Nevada Ave,CAB L1 A; Level 1 of garage,Colorado Springs,CO,80903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.8318073,-104.8223921,2018-11-29,85825,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PARKING SYSTEM,127 E Kiowa St,KIOWA L1 A,Colorado Springs,CO,80903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.8345986,-104.8222072,2018-11-29,85826,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,FGC GARAGE,6363 S Fiddlers Green Cir,"FGC STATION 1
FGC STATION 2; -
FGC STATION 3; -
FGC STATION 4; -",Greenwood Village,CO,80111,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.600917,-104.892236,2018-11-29,85845,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SVVSD,395 S Pratt Pkwy,ESC 3,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1552317,-105.1073463,2018-11-29,85865,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SVVSD,13184 Co Rd 13,E BUS TERMINAL1; -,Longmont,CO,80504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1905199,-104.9408269,2018-11-29,85867,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BOULDER,1770 13th St,ATRIUM ST1,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0157054,-105.2772209,2018-11-29,85872,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BOULDER,1275 Alpine Ave,ALPINE ST1,Boulder,CO,80304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0260018,-105.2807417,2018-11-29,85876,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,RMI IC,22826 2 Rivers Rd,"STATION 1; -
STATION 2; -
STATION 3; -",Basalt,CO,81621,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.3683514,-107.0384029,2018-11-29,85882,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ASPEN SKIING CO,255 Gold Rivers Ct,BASALT OFFICE; In garage under building,Basalt,CO,81621,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.3677683,-107.0348216,2018-11-29,85885,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ASPEN SKIING CO,250 Carriage Way,LOT 3 SNOWMASS; The charger is at Lot 3 off Snowmelt Road across from Campground Lane,Snowmass Village,CO,81615,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.2089029,-106.9531709,2018-11-29,85887,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ASPEN SKIING CO,117 Aspen Airport Business Center,117 AABC,Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.2205663,-106.8612663,2018-11-29,85888,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,8000 Uptown,8000 Uptown Avenue,,Broomfield,CO,80021,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,3,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.900926226545,-105.08585417777,2018-11-29,85913,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,LBA REALTY,999 18th St,"DENVERPLACE01; -Parking garage rates plus EV charging station fees apply 
DENVERPLACE02; Parking garage rates plus EV charging station fees apply ",Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.748906,-104.991832,2018-11-29,85916,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUBLIC STATIONS,55 W 12th Ave,CULTURAL CTR 3A; On Level 3 near the elevators,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7360835,-104.9881709,2018-11-29,85932,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,GSD Global,397 Clark Ave,Unit C,Paonia,CO,81428,,,E,,Private,,,,,,,2,,,,,200-9,38.869519,-107.585219,2018-11-08,85950,2018-11-08 16:06:54 UTC,P,,,2017-06-30,,,,,J1772,US,,,,Privé,,private,,
ELEC,ALLIANCE CENTER,1536 Wynkoop St,FAST CHARGER 1; Enter the parking lot from the alley off 15th St. between Wynkoop and Wazee,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7511641,-105.0014272,2018-11-29,86037,2018-11-29 10:05:14 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,Gold Run Health Club 2,2959 Shadow Creek Drive,,Boulder,CO,80303,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.0105129,-105.2550319,2018-11-29,86132,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,CDOT,901-943 D Rd,GJ SHOP; Behind locked CDOT fence,Grand Junction,CO,81501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.0613984,-108.5571682,2018-11-29,86137,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CDOT,10601 W 10th St,GREELEY HQ; Near front entrance at CDOT facility ,Greeley,CO,80634,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.4176397,-104.8599412,2018-11-29,86138,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CDOT,4670 Holly St,NHOLLYST; West side of building by chain link fence,Denver,CO,80216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7809162,-104.9219262,2018-11-29,86139,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,SVVSD,8778 Morton Rd,NIWOT ES 1; -,Longmont,CO,80503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0996057,-105.147339,2018-11-29,86259,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,VAIL PARKING,241 East Medow Dr.,VILLAGE 3 WEST2; Level 3 West,Vail,CO,81657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6421005,-106.3726398,2018-11-29,86303,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Operation Svcs,"300 West Laporte, Bldg. B",,Fort Collins,CO,80521,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,3,,,SemaCharge Network,http://www.semacharge.com/,GPS,40.5898562,-105.0812483,2018-11-29,86721,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,227-249 Emerald St,EMERALD ELEM1; -,Broomfield,CO,80020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9204616,-105.0776224,2018-11-29,86786,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Greenwood Plaza,6570 Greenwood Plaza Boulevard,The stations are accessible only by drivers who have card access into the garage. No public charging option available.,Englewood,CO,80111,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.5973808,-104.8945002,2018-11-29,86837,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,ECG EV CHARGERS,112 Chambers / Fairgrounds Rd,"ECG EAGLE PNR; I-70 Eagle exit south, right on Chambers at first roundabout, parking lot on right side of road. ",Eagle,CO,81631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6590339,-106.8278861,2018-11-29,86918,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
E85,Kum & Go #687,525 Wooten Rd,,Colorado Springs,CO,80915,,719-559-3480,E,,Public - Credit card after hours,"6am-8pm M-Th, 6am-10pm F, 7am-10pm Sat, 7am-8pm Sun",A Cash D Debit M V,,,,,,,,,,200-9,38.840633,-104.737965,2018-05-03,86975,2018-05-03 14:44:18 UTC,P,,,2017-08-15,,,,false,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,
ELEC,ECG EV CHARGERS,450 Miller Ranch Rd,FREEDOM PARK; Freedom Park playing fields are across the street from Battle Mountain High School. Charge station is located next to playing fields. ,Edwards,CO,81632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6430761,-106.5834648,2018-11-29,87384,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUBLIC STATIONS,14th Court @ Market St.,FIREHOUSE 1; Enter lot from 14th Court between Market and Blake,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7479152,-105.002133,2018-11-29,87396,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ADCO1,1200 W 120th Ave,"ACHS 1
ACHS 2; -
STATION 3",Westminster,CO,80234,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.910401,-105.001438,2018-11-29,87397,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ADCO1,11860 N Pecos St,"STATION 4
STATION 5",Westminster,CO,80234,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.912118,-105.005865,2018-11-29,87455,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
